0,934
1,793
2,484
3,510
4,488
5,569
6,586
7,486
8,577
9,374
10,553
11,452
12,421
13,327
14,265
15,378
16,320
17,750
18,301
19,303
20,387
21,243
22,257
23,328
24,481
25,426
26,420
27,294
28,510
29,360
30,372
31,347
32,482
33,371
34,263
35,285
36,216
37,300
38,327
39,324
40,236
41,289
42,278
43,384
44,300
45,344
46,196
47,364
48,370
49,342
50,307
51,258
52,281
53,221
54,311
55,407
56,277
57,427
58,348
59,324
60,435
61,217
62,350
63,261
64,221
65,275
66,229
67,174
68,315
69,241
70,208
71,229
72,219
73,322
74,183
75,181
76,254
77,237
78,328
79,178
80,268
81,152
82,167
83,173
84,213
85,307
86,310
87,209
88,312
89,222
90,213
91,198
92,201
93,173
94,292
95,231
96,273
97,227
98,223
99,136
100,177
101,225
102,172
103,287
104,179
105,234
106,276
107,213
108,239
109,112
110,129
111,229
112,154
113,337
114,179
115,113
116,174
117,208
118,173
119,157
120,126
121,256
122,188
123,187
124,213
125,224
126,140
127,172
128,176
129,206
130,227
131,281
132,207
133,132
134,301
135,179
136,191
137,195
138,140
139,266
140,212
141,136
142,190
143,157
144,165
145,179
146,197
147,155
148,176
149,165
150,126
151,257
152,209
153,80
154,156
155,177
156,319
157,186
158,130
159,246
160,153
161,151
162,125
163,107
164,120
165,187
166,120
167,259
168,276
169,119
170,164
171,147
172,148
173,158
174,155
175,148
176,115
177,98
178,133
179,117
180,132
181,86
182,105
183,123
184,104
185,191
186,156
187,105
188,158
189,115
190,130
191,202
192,153
193,168
194,121
195,86
196,146
197,130
198,111
199,200
200,111
201,113
202,60
203,96
204,95
205,224
206,125
207,106
208,98
209,115
210,91
211,123
212,139
213,61
214,81
215,125
216,166
217,68
218,249
219,158
220,174
221,92
222,144
223,110
224,143
225,134
226,99
227,73
228,164
229,127
230,93
231,111
232,47
233,188
234,73
235,218
236,87
237,116
238,120
239,139
240,148
241,75
242,135
243,143
244,103
245,114
246,131
247,167
248,142
249,87
250,110
251,237
252,80
253,80
254,113
255,102
256,141
257,113
258,101
259,66
260,166
261,74
262,185
263,139
264,103
265,133
266,97
267,84
268,121
269,78
270,139
271,82
272,89
273,127
274,107
275,61
276,74
277,114
278,63
279,181
280,74
281,124
282,153
283,85
284,74
285,80
286,57
287,108
288,87
289,81
290,77
291,83
292,75
293,133
294,130
295,163
296,128
297,98
298,132
299,98
300,97
301,111
302,59
303,97
304,105
305,73
306,96
307,71
308,55
309,65
310,89
311,90
312,79
313,71
314,112
315,76
316,110
317,107
318,65
319,91
320,79
321,75
322,68
323,108
324,105
325,74
326,81
327,152
328,141
329,107
330,75
331,108
332,156
333,110
334,53
335,90
336,72
337,111
338,79
339,64
340,135
341,99
342,82
343,68
344,64
345,67
346,69
347,88
348,144
349,118
350,85
351,113
352,64
353,105
354,75
355,69
356,49
357,83
358,60
359,94
360,58
361,65
362,101
363,63
364,129
365,44
366,49
367,84
368,99
369,105
370,129
371,63
372,119
373,89
374,50
375,53
376,70
377,67
378,70
379,87
380,56
381,79
382,81
383,125
384,77
385,49
386,63
387,61
388,63
389,68
390,51
391,61
392,89
393,84
394,88
395,103
396,55
397,59
398,53
399,60
400,67
401,105
402,64
403,54
404,84
405,59
406,58
407,53
408,68
409,61
410,137
411,61
412,77
413,79
414,78
415,91
416,73
417,119
418,86
419,73
420,133
421,74
422,73
423,48
424,51
425,66
426,84
427,49
428,78
429,78
430,40
431,59
432,75
433,55
434,64
435,40
436,52
437,63
438,83
439,166
440,85
441,89
442,60
443,49
444,88
445,60
446,75
447,69
448,56
449,65
450,76
451,60
452,46
453,65
454,62
455,55
456,61
457,58
458,64
459,61
460,55
461,48
462,52
463,62
464,57
465,73
466,80
467,59
468,67
469,50
470,61
471,62
472,48
473,63
474,41
475,52
476,68
477,47
478,76
479,56
480,65
481,53
482,50
483,57
484,53
485,65
486,75
487,64
