0,319
1,180
2,197
3,688
4,168
5,175
6,168
7,153
8,148
9,212
10,98
11,186
12,168
13,214
14,157
15,274
16,171
17,401
18,249
19,106
20,128
21,88
22,80
23,70
24,108
25,88
26,70
27,81
28,88
29,220
30,187
31,67
32,172
33,61
34,170
35,76
36,110
37,113
38,82
39,103
40,181
41,311
42,88
43,98
44,133
45,97
46,127
47,386
48,97
49,53
50,185
51,156
52,72
53,50
54,87
55,106
56,60
57,116
58,45
59,72
60,97
61,234
62,292
63,37
64,140
65,47
66,129
67,149
68,55
69,47
70,246
71,47
72,82
73,173
74,95
75,42
76,81
77,50
78,66
79,55
80,56
81,264
82,104
83,179
84,73
85,166
86,65
87,209
88,439
89,72
90,239
91,73
92,175
93,43
94,123
95,49
96,58
97,119
98,57
99,39
100,204
101,43
102,47
103,70
104,295
105,51
106,71
107,99
108,41
109,52
110,28
111,49
112,48
113,54
114,52
115,63
116,41
117,35
118,36
119,60
120,97
121,54
122,46
123,38
124,405
125,48
126,56
127,144
128,69
129,74
130,42
131,54
132,144
133,36
134,34
135,34
136,137
137,44
138,49
139,251
140,105
141,44
142,92
143,82
144,59
145,42
146,37
147,32
148,199
149,100
150,41
151,52
152,119
153,157
154,85
155,225
156,72
157,56
158,43
159,35
160,39
161,65
162,43
163,43
164,148
165,266
166,64
167,34
168,52
169,31
170,71
171,35
172,173
173,61
174,75
175,46
176,77
177,102
178,65
179,44
180,45
181,51
182,40
183,29
184,25
185,49
186,46
187,66
188,80
189,215
190,52
191,162
192,62
193,40
194,84
195,72
196,73
197,41
198,37
199,34
200,198
201,103
202,39
203,43
204,38
205,157
206,138
207,50
208,100
209,132
210,52
211,34
212,40
213,28
214,131
215,74
216,42
217,67
218,31
219,53
220,54
221,43
222,44
223,40
224,38
225,44
226,187
227,45
228,36
229,43
230,59
231,37
232,38
233,38
234,95
235,56
236,48
237,28
238,39
239,33
240,30
241,31
242,45
243,36
244,40
245,35
246,45
247,42
248,34
249,71
250,40
251,29
252,47
253,34
254,39
255,38
256,43
257,47
258,36
259,27
260,31
261,65
262,31
263,38
264,35
265,29
266,32
267,33
268,41
269,29
270,29
271,31
272,34
273,31
274,29
275,40
276,31
277,36
278,33
279,37
280,32
281,34
282,28
283,446
284,221
285,37
286,119
287,87
288,29
289,77
290,142
291,31
292,47
293,317
294,47
295,147
296,54
297,31
298,34
299,30
300,37
301,45
302,50
303,34
304,45
305,32
306,34
307,31
308,31
309,31
310,38
311,46
312,61
313,41
314,65
315,34
316,35
317,50
318,35
319,38
320,38
321,96
322,176
323,63
324,71
325,33
326,37
327,37
328,188
329,29
330,102
331,54
332,32
333,35
334,34
335,28
336,140
337,51
338,39
339,35
340,210
341,126
342,36
343,150
344,70
345,35
346,280
347,102
348,29
349,29
350,44
351,29
352,135
353,41
354,82
355,38
356,36
357,39
358,33
359,60
360,36
361,37
362,37
363,33
364,32
365,35
366,200
367,62
368,143
369,59
370,139
371,37
372,85
373,33
374,27
375,33
376,31
377,31
378,31
379,31
380,31
381,31
382,31
383,31
384,36
385,31
386,31
387,35
388,31
389,31
390,33
391,207
392,53
393,28
394,29
395,26
396,28
397,28
398,29
399,40
400,28
401,28
402,275
403,83
404,48
405,27
406,27
407,39
408,26
409,27
410,29
411,26
412,26
413,27
414,27
415,27
416,27
417,26
418,28
419,44
420,28
421,27
422,43
423,27
424,29
425,27
426,27
427,28
428,26
429,48
430,27
431,26
432,27
433,30
434,27
435,27
436,28
437,28
438,100
439,26
440,30
441,26
442,28
443,28
444,27
445,28
446,28
447,28
448,38
449,26
450,28
451,28
452,28
453,29
454,25
455,27
456,28
457,28
458,31
459,28
460,28
461,33
462,28
463,28
464,28
465,30
466,28
467,28
468,27
469,27
470,27
471,26
472,27
473,26
474,27
475,27
476,27
477,27
478,27
479,26
480,27
481,26
482,27
483,26
484,26
485,29
486,29
487,26
488,26
489,27
490,26
491,27
492,29
493,27
494,27
495,27
496,26
497,26
498,27
499,26
500,26
501,27
502,28
503,26
504,27
505,27
506,26
507,28
508,27
509,26
510,27
511,27
512,27
513,27
514,27
515,27
516,26
517,27
518,27
519,27
520,27
521,30
522,26
523,27
524,26
525,27
526,26
527,27
528,26
529,27
530,27
531,27
532,32
533,26
534,26
535,26
536,27
537,26
538,27
539,27
540,26
541,27
542,27
543,27
544,26
545,26
546,26
547,27
548,27
549,27
550,26
551,27
552,26
553,26
554,27
555,27
556,27
557,27
558,28
559,27
560,26
561,26
562,27
563,26
564,27
565,27
566,26
567,27
568,58
569,26
570,27
571,26
572,27
573,26
574,26
575,27
576,27
577,26
578,26
579,27
580,27
581,26
582,26
583,27
584,27
585,26
586,26
587,27
588,26
589,27
590,26
591,27
592,26
593,26
594,26
595,27
596,27
597,26
598,27
599,26
600,27
601,27
602,26
603,26
604,26
605,26
606,29
607,27
608,26
609,26
610,27
611,27
612,27
613,27
614,26
615,26
616,26
617,26
618,27
619,26
620,27
621,26
622,27
623,26
624,27
625,27
626,26
627,26
628,26
629,27
630,27
631,26
632,26
633,27
634,27
635,27
636,26
637,27
638,26
639,26
640,27
641,26
642,26
643,26
644,26
645,27
646,27
647,26
648,26
649,27
650,26
651,27
652,26
653,26
654,26
655,26
656,27
657,26
658,27
659,26
660,29
661,27
662,26
663,26
664,26
665,26
666,26
667,27
668,26
669,27
670,26
671,27
672,26
673,27
674,26
675,26
676,26
677,26
678,26
679,26
680,26
681,27
682,27
683,26
684,26
685,26
686,26
687,27
688,27
689,26
690,26
691,26
692,26
693,26
694,26
695,26
696,26
697,26
698,26
699,26
700,26
701,27
702,26
703,26
704,26
705,26
706,26
707,26
708,26
709,26
710,26
711,26
712,26
713,28
714,26
715,26
716,26
717,26
718,26
719,26
720,26
721,26
722,26
723,27
724,26
725,26
726,29
727,26
728,26
729,26
730,26
731,26
732,26
733,26
734,26
735,26
736,26
737,26
738,26
739,26
740,26
741,26
742,26
743,26
744,26
745,26
746,26
747,26
748,26
749,26
750,26
751,26
752,30
753,26
754,26
755,26
756,26
757,26
758,26
759,26
760,26
761,26
762,26
763,26
764,26
765,26
766,26
767,26
768,26
769,26
770,26
771,26
772,26
773,26
774,26
775,26
776,26
777,26
778,26
779,26
780,26
781,26
782,26
783,26
784,26
785,26
786,26
787,26
788,26
789,26
790,26
791,26
792,26
793,26
794,26
795,26
796,26
797,26
798,26
799,26
800,26
801,26
802,26
803,26
804,26
805,26
806,26
807,26
808,26
809,26
810,26
811,26
812,26
813,26
814,26
815,26
816,26
817,54
818,26
819,26
820,26
821,26
822,26
823,26
824,26
825,26
826,26
827,26
828,26
829,26
830,26
831,26
832,26
833,26
834,26
835,26
836,26
837,26
838,26
839,26
840,26
841,26
842,26
843,26
844,26
845,26
846,26
847,26
848,26
849,26
850,26
851,26
852,26
853,26
854,26
855,26
856,26
857,26
858,26
859,26
860,26
861,26
862,26
863,26
864,26
865,26
866,26
867,26
868,26
869,26
870,26
871,26
872,26
873,26
874,26
875,26
876,26
877,26
878,26
879,26
880,26
881,26
882,26
883,26
884,26
885,26
886,26
887,26
888,26
889,26
890,26
891,26
892,26
893,26
894,26
895,26
896,26
897,26
898,26
899,26
900,26
901,26
902,26
903,26
904,26
905,26
906,26
907,26
908,26
909,26
910,26
911,26
912,26
913,26
914,26
915,26
916,26
917,26
918,26
919,26
920,26
921,26
922,26
923,26
924,26
925,26
926,26
927,26
928,26
929,26
930,26
931,26
932,47
933,26
934,26
935,26
936,26
937,26
938,26
939,26
940,26
941,26
942,26
943,26
944,26
945,26
946,26
947,26
948,26
949,26
950,26
951,26
952,26
953,26
954,26
955,26
956,26
957,26
958,26
959,26
960,26
961,26
962,26
963,26
964,26
965,26
966,26
967,26
968,26
969,26
970,26
971,26
972,26
973,26
974,26
975,26
976,26
977,26
978,26
979,26
980,26
981,26
982,26
983,26
984,26
985,26
986,26
987,26
988,26
989,26
990,26
991,26
992,26
993,26
994,26
995,26
996,26
997,26
998,26
999,26
1000,26
1001,26
1002,26
1003,26
1004,26
1005,26
1006,26
1007,26
1008,26
1009,26
1010,26
1011,26
1012,26
1013,26
1014,26
1015,26
1016,26
1017,26
1018,26
1019,26
1020,26
1021,26
1022,26
1023,26
1024,26
1025,26
1026,26
1027,26
1028,26
1029,26
1030,26
1031,26
1032,26
1033,26
1034,26
1035,26
1036,26
1037,26
1038,26
1039,26
1040,26
1041,26
1042,26
1043,26
1044,26
1045,26
1046,26
1047,26
1048,26
1049,26
