0,875
1,550
2,563
3,604
4,987
5,620
6,494
7,188
8,470
9,440
10,279
11,241
12,341
13,376
14,197
15,246
16,358
17,619
18,399
19,162
20,265
21,230
22,453
23,273
24,344
25,274
26,410
27,247
28,173
29,377
30,99
31,151
32,299
33,409
34,255
35,188
36,186
37,205
38,447
39,314
40,697
41,295
42,300
43,259
44,262
45,814
46,263
47,247
48,218
49,225
50,370
51,300
52,720
53,257
54,323
55,263
56,219
57,411
58,243
59,206
60,645
61,162
62,153
63,175
64,395
65,479
66,350
67,643
68,232
69,594
70,547
71,459
72,481
73,345
74,486
75,464
76,228
77,395
78,387
79,398
80,355
81,216
82,540
83,133
84,524
85,481
86,251
87,170
88,231
89,254
90,258
91,200
92,148
93,187
94,84
95,356
96,325
97,159
98,201
99,184
100,161
101,181
102,97
103,195
104,122
105,308
106,302
107,140
108,418
109,416
110,425
111,701
112,437
113,305
114,498
115,247
116,312
117,550
118,570
119,723
120,225
121,822
122,355
123,327
124,796
125,719
126,218
127,537
128,646
129,173
130,149
131,345
132,536
133,591
134,305
135,171
136,382
137,121
138,459
139,719
140,511
141,318
142,673
143,220
144,295
145,814
146,646
147,575
148,446
149,463
150,656
151,188
152,465
153,1047
154,507
155,584
156,452
157,530
158,1271
159,840
160,190
161,547
162,384
163,243
164,755
165,261
166,306
167,133
168,153
169,480
170,175
171,286
172,135
173,197
174,651
175,334
176,303
177,606
178,578
179,596
180,637
181,655
182,468
183,503
184,622
185,386
186,827
187,546
188,576
189,392
190,703
191,284
192,315
193,799
194,559
195,345
196,673
197,909
198,868
199,817
200,330
201,494
202,734
203,501
204,779
205,547
206,458
207,420
208,447
209,583
210,565
211,670
212,896
213,533
214,812
215,578
216,980
217,770
218,563
219,317
220,433
221,762
222,647
223,248
224,717
225,990
226,884
227,646
228,734
229,839
230,522
231,896
232,254
233,480
234,365
235,457
236,533
237,381
238,116
239,709
240,826
241,553
242,581
243,897
244,510
245,521
246,443
247,671
248,1572
249,538
250,895
251,914
252,1389
253,403
254,275
255,698
256,970
257,1221
258,824
259,1586
260,427
261,830
262,584
263,921
264,1018
265,1184
266,728
267,331
268,839
269,465
270,1696
271,1208
272,566
273,1375
274,1098
275,1519
276,849
277,1237
278,1265
279,889
280,1238
281,1422
282,966
283,1564
284,1500
285,1709
286,1288
287,1138
288,804
289,802
290,733
291,1510
292,1501
293,2571
294,1232
295,579
296,2214
297,793
298,1407
299,1254
