0,5134
1,2525
2,1670
3,1058
4,2944
5,2424
6,1355
7,1964
8,1497
9,1839
10,1463
11,1581
12,1295
13,1959
14,1505
15,2039
16,1266
17,1298
18,1040
19,2125
20,2032
21,2072
22,1728
23,1638
24,1529
25,1409
26,1786
27,1573
28,649
29,1314
30,793
31,1610
32,1695
33,952
34,1100
35,1539
36,1410
37,2358
38,1954
39,1779
40,2142
41,1074
42,1382
43,1687
44,1729
45,1488
46,1328
47,1796
48,1297
49,1011
50,1099
51,1348
52,2002
53,1357
54,1464
55,1784
56,1276
57,840
58,2278
59,1008
60,1091
61,2425
62,1571
63,1352
64,1390
65,996
66,1796
67,1026
68,1590
69,2942
70,1274
71,2263
72,1614
73,1010
74,575
75,2101
76,1529
77,698
78,1117
79,1587
80,857
81,1091
82,1431
83,2589
84,1055
85,1134
86,771
87,1525
88,1133
89,1751
90,802
91,1754
92,594
93,949
94,1169
95,1047
96,522
97,509
98,1171
99,916
100,600
101,1151
102,749
103,1337
104,578
105,924
106,1332
107,670
108,1406
109,1640
110,1132
111,1979
112,1278
113,991
114,1585
115,1132
116,882
117,1462
118,803
119,602
120,577
121,703
122,1773
123,844
124,1725
125,1761
126,1209
127,1248
128,476
129,1164
130,800
131,547
132,1697
133,1183
134,386
135,1411
136,1300
137,1046
138,1199
139,882
140,887
141,1258
142,1572
143,908
144,905
145,1258
146,441
147,1970
148,265
149,1037
150,1249
151,1221
152,1323
153,898
154,575
155,824
156,1038
157,808
158,983
159,1507
160,1345
161,1247
162,458
163,782
164,711
165,607
166,540
167,774
168,1519
169,709
170,692
171,526
172,645
173,1132
174,757
175,711
176,689
177,429
178,455
179,1975
180,1775
181,684
182,407
183,653
184,637
185,691
186,668
187,491
188,1241
189,525
190,916
191,569
192,992
193,575
194,262
195,286
196,587
197,907
198,584
199,226
200,467
201,759
202,651
203,561
204,1282
205,557
206,360
207,661
208,764
209,1026
210,1142
211,996
212,128
213,538
214,394
215,730
216,250
217,604
218,465
219,353
220,2776
221,91
222,213
223,494
224,1023
225,444
226,88
227,486
228,359
229,1148
230,450
231,164
232,1177
233,383
234,152
235,255
236,792
237,1607
238,576
239,729
240,624
241,447
242,179
243,573
244,433
245,271
246,407
247,177
248,574
249,216
250,433
251,379
252,464
253,364
254,805
255,111
256,138
257,75
258,314
259,325
260,1773
261,1088
262,528
263,693
264,200
265,363
266,414
267,163
268,229
269,504
270,1151
271,426
272,172
273,187
274,403
275,478
276,418
277,499
278,84
279,73
280,536
281,210
282,171
283,650
284,59
285,701
286,151
287,105
288,874
289,333
290,204
291,645
292,163
293,234
294,243
295,326
296,671
297,1106
298,388
299,189
300,122
301,116
302,694
303,232
304,247
305,453
306,469
307,377
308,225
309,203
310,88
311,114
312,64
313,528
314,738
315,157
316,283
317,2229
318,116
319,184
320,233
321,269
322,72
323,289
324,131
325,64
326,197
327,80
328,434
329,117
330,199
331,163
332,240
333,102
334,520
335,96
336,106
337,740
338,206
339,575
340,210
341,185
342,179
343,105
344,361
345,77
346,187
347,211
348,79
349,199
350,1229
351,84
352,214
353,319
354,211
355,181
356,322
357,316
358,402
359,91
360,161
361,340
362,150
363,194
364,774
365,229
366,207
367,70
368,100
369,176
370,195
371,127
372,371
373,113
374,52
375,346
376,89
377,326
378,651
379,187
380,119
381,410
382,249
383,133
384,290
385,899
386,144
387,367
388,496
389,132
390,783
391,309
392,146
393,86
394,70
395,96
396,138
397,99
398,67
399,162
400,67
401,228
402,62
403,241
404,53
405,99
406,52
407,119
408,76
409,90
410,154
411,171
412,131
413,77
414,64
415,190
416,100
417,81
418,111
419,129
420,685
421,76
422,77
423,103
424,75
425,59
426,65
427,66
428,129
429,146
430,68
431,84
432,97
433,123
434,94
435,81
436,126
437,289
438,334
439,96
440,241
441,188
442,63
443,96
444,450
445,69
446,87
447,222
448,75
449,155
450,281
451,102
452,110
453,56
454,131
455,118
456,168
457,60
458,78
459,248
460,66
461,63
462,79
463,53
464,70
465,84
466,271
467,76
468,124
469,50
470,109
471,51
472,52
473,168
474,57
475,78
476,105
477,143
478,91
479,123
480,50
481,469
482,61
483,101
484,113
485,889
486,91
487,141
488,60
489,104
490,70
491,116
492,95
493,337
494,84
495,90
496,64
497,82
498,196
499,140
500,67
501,153
502,136
503,163
504,54
505,74
506,65
507,1269
508,198
509,69
510,364
511,82
512,272
513,81
514,212
515,578
516,163
517,125
518,138
519,215
520,147
521,193
522,50
523,76
524,92
525,74
526,168
527,90
528,120
529,82
530,169
531,100
532,55
533,241
534,71
535,49
536,79
537,75
538,64
539,129
540,132
541,65
542,85
543,75
544,165
545,52
546,89
547,166
548,86
549,45
550,144
551,112
552,343
553,115
554,66
555,146
556,50
557,128
558,207
559,84
560,96
561,265
562,64
563,76
564,88
565,122
566,77
567,50
568,82
569,191
570,121
571,104
572,82
573,79
574,80
575,64
576,164
577,118
578,85
579,84
580,157
581,106
582,116
583,56
584,122
585,100
586,72
587,84
588,58
589,99
590,104
591,66
592,214
593,54
594,151
595,280
596,117
597,154
598,172
599,83
600,66
601,87
602,428
603,63
604,62
605,133
606,79
607,92
608,107
609,62
610,60
611,58
612,131
613,137
614,140
615,82
616,92
617,101
618,91
619,148
620,89
621,71
622,93
623,56
624,70
625,55
626,61
627,113
628,58
629,56
630,54
631,75
632,142
633,49
634,90
635,139
636,114
637,52
638,71
639,61
640,65
641,206
642,111
643,69
644,160
645,58
646,64
647,46
648,77
649,103
650,59
651,165
652,50
653,58
654,99
655,160
656,51
657,60
658,79
659,65
660,104
661,83
662,95
663,78
664,90
665,150
666,87
667,232
668,78
669,61
670,46
671,63
672,162
673,63
674,48
675,64
676,242
677,227
678,156
679,99
680,61
681,140
682,49
683,120
684,51
685,56
686,111
687,126
688,273
689,53
690,73
691,75
692,59
693,57
694,105
695,69
696,118
697,57
698,64
699,94
700,67
701,72
702,48
703,57
704,55
705,75
706,64
707,57
708,81
709,72
710,48
711,51
712,64
713,132
714,108
715,52
716,96
717,53
718,70
719,84
720,51
721,89
722,93
723,50
724,96
725,115
726,56
727,60
728,149
729,110
730,167
731,58
732,71
733,86
734,53
735,73
736,72
737,80
738,66
739,66
740,52
741,132
742,86
743,44
744,51
745,91
746,70
747,94
748,42
749,50
750,59
751,124
752,91
753,126
754,93
755,163
756,54
757,59
758,61
759,85
760,68
761,53
762,109
763,95
764,64
765,85
766,62
767,74
768,56
769,108
770,58
771,51
772,48
773,44
774,53
775,62
776,51
777,81
778,46
779,70
780,58
781,294
782,47
783,98
784,93
785,72
786,61
787,88
788,77
789,63
790,75
791,59
792,94
793,122
794,60
795,89
796,74
797,92
798,63
799,65
800,85
801,89
802,155
803,51
804,61
805,57
806,70
807,52
808,54
809,74
810,51
811,78
812,57
813,70
814,45
815,99
816,91
817,56
818,75
819,64
820,166
821,66
822,80
823,74
824,45
825,77
826,110
827,91
828,166
829,132
830,61
831,78
832,64
833,85
834,70
835,73
836,167
837,60
838,48
839,111
840,65
841,112
842,56
843,62
844,86
845,94
846,51
847,72
848,67
849,65
850,51
851,57
852,61
853,46
854,76
855,73
856,115
857,95
858,113
859,86
860,108
861,53
862,218
863,57
864,115
865,159
866,198
867,128
868,100
869,57
870,120
871,80
872,63
873,81
874,59
875,100
876,76
877,55
878,108
879,134
880,46
881,66
882,79
883,70
884,82
885,55
886,69
887,65
888,130
889,59
890,89
891,48
892,107
893,49
894,48
895,56
896,63
897,51
898,50
899,54
900,69
901,52
902,49
903,46
904,84
905,51
906,52
907,168
908,115
909,92
910,81
911,73
912,59
913,87
914,73
915,63
916,109
917,138
918,66
919,68
920,54
921,71
922,62
923,44
924,65
925,111
926,192
927,70
928,45
929,57
930,74
931,165
932,112
933,59
934,44
935,64
936,75
937,46
938,60
939,67
940,85
941,44
942,59
943,130
944,68
945,73
946,102
947,59
948,63
949,63
950,68
951,112
